<<<<<<< HEAD
﻿quotation_id,customer_id,inquiry_id,quotation_date,valid_until_date,status,total_amount,salesperson_id,remarks
QUO-202507258-003,CUST-CN00011,INQ-202507258-003,2027-08-14 00:00:00,2027-09-12 00:00:00,已发送,33653.000,SALES-010,已经今年运行支持今天基本.
QUO-202507259-001,CUST-CN00018,INQ-202507259-001,2027-08-15 00:00:00,2027-09-13 00:00:00,草稿,63609.000,SALES-004,网络设计他的地区问题已经.
QUO-202507259-002,CUST-CN00002,INQ-202507259-002,2027-08-16 00:00:00,2027-09-14 00:00:00,已发送,77026.000,SALES-001,的是两个以及到了.
QUO-202507259-003,CUST-CN00015,INQ-202507259-003,2027-08-17 00:00:00,2027-09-15 00:00:00,已发送,55832.000,SALES-009,地区语言深圳记者功能软件.
QUO-202507260-001,CUST-CN00014,INQ-202507260-001,2027-08-18 00:00:00,2027-09-16 00:00:00,已发送,17424.000,SALES-009,关系以下一些搜索.
QUO-202507260-002,CUST-CN00017,INQ-202507260-002,2027-08-19 00:00:00,2027-09-17 00:00:00,已发送,82645.000,SALES-010,价格城市部门国家支持积分.
QUO-202507260-003,CUST-CN00010,INQ-202507260-003,2027-08-20 00:00:00,2027-09-18 00:00:00,已发送,83300.000,SALES-005,最大图片类别.
QUO-202507261-001,CUST-CN00009,INQ-202507261-001,2027-08-21 00:00:00,2027-09-19 00:00:00,已发送,58671.000,SALES-006,建设如此社区由于销售手机.
QUO-202507261-002,CUST-CN00008,INQ-202507261-002,2027-08-22 00:00:00,2027-09-20 00:00:00,已发送,18026.000,SALES-008,正在销售系统必须注册为了.
QUO-202507261-003,CUST-CN00012,INQ-202507261-003,2027-08-23 00:00:00,2027-09-21 00:00:00,草稿,52538.000,SALES-009,功能学生最新他的不同浏览.
QUO-202507262-001,CUST-CN00008,INQ-202507262-001,2027-08-24 00:00:00,2027-09-22 00:00:00,已发送,82447.000,SALES-003,或者发布国内比较产品.
QUO-202507262-002,CUST-CN00001,INQ-202507262-002,2027-08-25 00:00:00,2027-09-23 00:00:00,草稿,21007.000,SALES-001,其实图片或者情况.
QUO-202507262-003,CUST-CN00014,INQ-202507262-003,2027-08-26 00:00:00,2027-09-24 00:00:00,草稿,72937.000,SALES-009,我们由于责任这个地区经济.
QUO-202507263-001,CUST-CN00016,INQ-202507263-001,2027-08-27 00:00:00,2027-09-25 00:00:00,草稿,19119.000,SALES-004,希望完全状态操作建设.
QUO-202507263-002,CUST-CN00014,INQ-202507263-002,2027-08-28 00:00:00,2027-09-26 00:00:00,已发送,62195.000,SALES-006,开发但是学习自己.
QUO-202507263-003,CUST-CN00004,INQ-202507263-003,2027-08-29 00:00:00,2027-09-27 00:00:00,草稿,83073.000,SALES-002,日本文化到了任何以下原因过程经济.
QUO-202507264-001,CUST-CN00003,INQ-202507264-001,2027-08-30 00:00:00,2027-09-28 00:00:00,草稿,35326.000,SALES-003,最后系列选择类型系列大小.
QUO-202507264-002,CUST-CN00011,INQ-202507264-002,2027-08-31 00:00:00,2027-09-29 00:00:00,草稿,35635.000,SALES-009,安全进入关系根据如何这是标准评论.
QUO-202507264-003,CUST-CN00001,INQ-202507264-003,2027-09-01 00:00:00,2027-09-30 00:00:00,草稿,23836.000,SALES-008,应用单位一起环境朋友到了.
QUO-202507265-001,CUST-CN00020,INQ-202507265-001,2027-09-02 00:00:00,2027-10-01 00:00:00,草稿,45599.000,SALES-004,自己的话不会本站主题其他特别.
QUO-202507265-002,CUST-CN00016,INQ-202507265-002,2027-09-03 00:00:00,2027-10-02 00:00:00,草稿,34777.000,SALES-008,网络这么我的地址标准汽车.
QUO-202507265-003,CUST-CN00001,INQ-202507265-003,2027-09-04 00:00:00,2027-10-03 00:00:00,已发送,81209.000,SALES-003,经济资源一点论坛.
QUO-202507266-001,CUST-CN00018,INQ-202507266-001,2027-09-05 00:00:00,2027-10-04 00:00:00,已发送,62915.000,SALES-001,国家法律如何图片然后很多.
QUO-202507266-002,CUST-CN00016,INQ-202507266-002,2027-09-06 00:00:00,2027-10-05 00:00:00,已发送,37623.000,SALES-010,结果实现可能一次.
QUO-202507266-003,CUST-CN00004,INQ-202507266-003,2027-09-07 00:00:00,2027-10-06 00:00:00,草稿,34391.000,SALES-007,以后关系制作.
QUO-202507267-001,CUST-CN00002,INQ-202507267-001,2027-09-08 00:00:00,2027-10-07 00:00:00,草稿,30544.000,SALES-006,那些因此显示相关投资.
QUO-202507267-002,CUST-CN00001,INQ-202507267-002,2027-09-09 00:00:00,2027-10-08 00:00:00,已发送,57259.000,SALES-008,方法程序国家到了还有.
QUO-202507267-003,CUST-CN00015,INQ-202507267-003,2027-09-10 00:00:00,2027-10-09 00:00:00,已发送,47549.000,SALES-009,会员那么学习不断日期人民.
QUO-202507268-001,CUST-CN00018,INQ-202507268-001,2027-09-11 00:00:00,2027-10-10 00:00:00,草稿,84880.000,SALES-006,用户最新查看.
QUO-202507268-002,CUST-CN00009,INQ-202507268-002,2027-09-12 00:00:00,2027-10-11 00:00:00,已发送,45937.000,SALES-003,只要全国建设一下国际个人资料.
QUO-202507268-003,CUST-CN00014,INQ-202507268-003,2027-09-13 00:00:00,2027-10-12 00:00:00,草稿,42639.000,SALES-009,查看有些人员有限.
QUO-202507269-001,CUST-CN00002,INQ-202507269-001,2027-09-14 00:00:00,2027-10-13 00:00:00,草稿,37197.000,SALES-004,关于新闻具有科技所有.
QUO-202507269-002,CUST-CN00004,INQ-202507269-002,2027-09-15 00:00:00,2027-10-14 00:00:00,草稿,47225.000,SALES-002,内容论坛详细影响.
QUO-202507269-003,CUST-CN00019,INQ-202507269-003,2027-09-16 00:00:00,2027-10-15 00:00:00,草稿,81137.000,SALES-009,威望觉得企业密码.
QUO-202507270-001,CUST-CN00016,INQ-202507270-001,2027-09-17 00:00:00,2027-10-16 00:00:00,已发送,75840.000,SALES-001,完全作者简介这么.
QUO-202507270-002,CUST-CN00006,INQ-202507270-002,2027-09-18 00:00:00,2027-10-17 00:00:00,已发送,33374.000,SALES-008,这样大学联系也是网站.
QUO-202507270-003,CUST-CN00008,INQ-202507270-003,2027-09-19 00:00:00,2027-10-18 00:00:00,草稿,46594.000,SALES-006,软件必须资源.
QUO-202507271-001,CUST-CN00001,INQ-202507271-001,2027-09-20 00:00:00,2027-10-19 00:00:00,已发送,88987.000,SALES-004,也是作品论坛来源不会中心一些.
QUO-202507271-002,CUST-CN00020,INQ-202507271-002,2027-09-21 00:00:00,2027-10-20 00:00:00,草稿,54334.000,SALES-002,下载中国而且美国工程目前.
QUO-202507271-003,CUST-CN00019,INQ-202507271-003,2027-09-22 00:00:00,2027-10-21 00:00:00,已发送,24549.000,SALES-008,大小一起男人查看的人.
QUO-202507272-001,CUST-CN00018,INQ-202507272-001,2027-09-23 00:00:00,2027-10-22 00:00:00,草稿,77598.000,SALES-008,我们发布合作分析.
QUO-202507272-002,CUST-CN00013,INQ-202507272-002,2027-09-24 00:00:00,2027-10-23 00:00:00,已发送,30127.000,SALES-005,技术而且市场单位.
QUO-202507272-003,CUST-CN00017,INQ-202507272-003,2027-09-25 00:00:00,2027-10-24 00:00:00,草稿,40115.000,SALES-005,新闻不过生活问题方面.
QUO-202507273-001,CUST-CN00012,INQ-202507273-001,2027-09-26 00:00:00,2027-10-25 00:00:00,已发送,80688.000,SALES-007,质量两个为什帮助电子.
QUO-202507273-002,CUST-CN00005,INQ-202507273-002,2027-09-27 00:00:00,2027-10-26 00:00:00,已发送,69984.000,SALES-008,世界类型密码日期标准阅读关系.
QUO-202507273-003,CUST-CN00007,INQ-202507273-003,2027-09-28 00:00:00,2027-10-27 00:00:00,已发送,19526.000,SALES-006,那个有限最大.
QUO-202507274-001,CUST-CN00020,INQ-202507274-001,2027-09-29 00:00:00,2027-10-28 00:00:00,已发送,28867.000,SALES-009,电子品牌如此没有处理.
QUO-202507274-002,CUST-CN00011,INQ-202507274-002,2027-09-30 00:00:00,2027-10-29 00:00:00,草稿,72362.000,SALES-010,业务一样这些企业经济原因一直.
QUO-202507274-003,CUST-CN00017,INQ-202507274-003,2027-10-01 00:00:00,2027-10-30 00:00:00,已发送,60047.000,SALES-008,到了选择运行.
QUO-202507275-001,CUST-CN00015,INQ-202507275-001,2027-10-02 00:00:00,2027-10-31 00:00:00,草稿,86676.000,SALES-003,地方无法技术发展欢迎文件.
QUO-202507275-002,CUST-CN00014,INQ-202507275-002,2027-10-03 00:00:00,2027-11-01 00:00:00,草稿,44888.000,SALES-005,简介工具内容应用应该以上.
QUO-202507275-003,CUST-CN00008,INQ-202507275-003,2027-10-04 00:00:00,2027-11-02 00:00:00,草稿,38688.000,SALES-006,空间一种电脑拥有.
QUO-202507276-001,CUST-CN00016,INQ-202507276-001,2027-10-05 00:00:00,2027-11-03 00:00:00,已发送,23216.000,SALES-006,价格发表留言发展准备公司为什你们.
QUO-202507276-002,CUST-CN00010,INQ-202507276-002,2027-10-06 00:00:00,2027-11-04 00:00:00,已发送,16203.000,SALES-004,应用汽车觉得显示不会制作用户.
QUO-202507276-003,CUST-CN00019,INQ-202507276-003,2027-10-07 00:00:00,2027-11-05 00:00:00,已发送,28543.000,SALES-005,一个对于因此下载.
QUO-202507277-001,CUST-CN00004,INQ-202507277-001,2027-10-08 00:00:00,2027-11-06 00:00:00,草稿,74296.000,SALES-003,经营推荐成为是一学习问题控制.
QUO-202507277-002,CUST-CN00002,INQ-202507277-002,2027-10-09 00:00:00,2027-11-07 00:00:00,已发送,74363.000,SALES-002,学校名称只是标题.
QUO-202507277-003,CUST-CN00004,INQ-202507277-003,2027-10-10 00:00:00,2027-11-08 00:00:00,草稿,35048.000,SALES-002,他们成为法律学习电子查看.
QUO-202507278-001,CUST-CN00013,INQ-202507278-001,2027-10-11 00:00:00,2027-11-09 00:00:00,草稿,84648.000,SALES-002,大小一定阅读.
QUO-202507278-002,CUST-CN00020,INQ-202507278-002,2027-10-12 00:00:00,2027-11-10 00:00:00,已发送,50834.000,SALES-007,一些控制报告一定经济能够点击.
QUO-202507278-003,CUST-CN00018,INQ-202507278-003,2027-10-13 00:00:00,2027-11-11 00:00:00,草稿,71834.000,SALES-009,注册留言进行而且男人.
QUO-202507279-001,CUST-CN00020,INQ-202507279-001,2027-10-14 00:00:00,2027-11-12 00:00:00,已发送,83199.000,SALES-001,类别因为只是.
QUO-202507279-002,CUST-CN00017,INQ-202507279-002,2027-10-15 00:00:00,2027-11-13 00:00:00,草稿,31375.000,SALES-007,这里有些文章因此.
QUO-202507279-003,CUST-CN00001,INQ-202507279-003,2027-10-16 00:00:00,2027-11-14 00:00:00,已发送,80628.000,SALES-010,可能中心详细学生一个在线.
QUO-202507280-001,CUST-CN00010,INQ-202507280-001,2027-10-17 00:00:00,2027-11-15 00:00:00,草稿,34082.000,SALES-004,对于不要自己欢迎一些就是留言.
QUO-202507280-002,CUST-CN00019,INQ-202507280-002,2027-10-18 00:00:00,2027-11-16 00:00:00,已发送,18252.000,SALES-009,您的通过这里所有类型什么.
QUO-202507280-003,CUST-CN00015,INQ-202507280-003,2027-10-19 00:00:00,2027-11-17 00:00:00,已发送,40004.000,SALES-001,计划问题人民城市对于怎么一种.
QUO-202507281-001,CUST-CN00007,INQ-202507281-001,2027-10-20 00:00:00,2027-11-18 00:00:00,草稿,53955.000,SALES-010,您的一种事情他的还有如此.
QUO-202507281-002,CUST-CN00001,INQ-202507281-002,2027-10-21 00:00:00,2027-11-19 00:00:00,已发送,79052.000,SALES-009,包括男人一些因为.
QUO-202507281-003,CUST-CN00009,INQ-202507281-003,2027-10-22 00:00:00,2027-11-20 00:00:00,草稿,20392.000,SALES-007,电子国际他的免费你的.
QUO-202507282-001,CUST-CN00018,INQ-202507282-001,2027-10-23 00:00:00,2027-11-21 00:00:00,草稿,88678.000,SALES-007,日本自己客户自己.
QUO-202507282-002,CUST-CN00003,INQ-202507282-002,2027-10-24 00:00:00,2027-11-22 00:00:00,草稿,78356.000,SALES-002,最后不会北京虽然.
QUO-202507282-003,CUST-CN00008,INQ-202507282-003,2027-10-25 00:00:00,2027-11-23 00:00:00,草稿,83384.000,SALES-006,密码大学什么工程过程.
QUO-202507283-001,CUST-CN00015,INQ-202507283-001,2027-10-26 00:00:00,2027-11-24 00:00:00,草稿,67646.000,SALES-001,记者这里责任地址更多.
QUO-202507283-002,CUST-CN00003,INQ-202507283-002,2027-10-27 00:00:00,2027-11-25 00:00:00,已发送,72677.000,SALES-006,需要或者要求孩子浏览工作.
QUO-202507283-003,CUST-CN00019,INQ-202507283-003,2027-10-28 00:00:00,2027-11-26 00:00:00,已发送,34569.000,SALES-004,任何帮助威望觉得法律我们出现.
QUO-202507284-001,CUST-CN00020,INQ-202507284-001,2027-10-29 00:00:00,2027-11-27 00:00:00,已发送,41672.000,SALES-002,虽然完成工作有些由于不过.
QUO-202507284-002,CUST-CN00005,INQ-202507284-002,2027-10-30 00:00:00,2027-11-28 00:00:00,已发送,68438.000,SALES-006,还是组织这是地方欢迎工作方面.
QUO-202507284-003,CUST-CN00014,INQ-202507284-003,2027-10-31 00:00:00,2027-11-29 00:00:00,草稿,84995.000,SALES-010,详细根据说明地方日期北京.
QUO-202507285-001,CUST-CN00004,INQ-202507285-001,2027-11-01 00:00:00,2027-11-30 00:00:00,草稿,43137.000,SALES-004,投资那个解决还有.
QUO-202507285-002,CUST-CN00007,INQ-202507285-002,2027-11-02 00:00:00,2027-12-01 00:00:00,已发送,81744.000,SALES-002,环境有些目前论坛.
QUO-202507285-003,CUST-CN00020,INQ-202507285-003,2027-11-03 00:00:00,2027-12-02 00:00:00,已发送,76499.000,SALES-007,决定非常密码开始回复当前当前.
QUO-202507286-001,CUST-CN00009,INQ-202507286-001,2027-11-04 00:00:00,2027-12-03 00:00:00,草稿,36383.000,SALES-004,发现分析重要是一.
QUO-202507286-002,CUST-CN00010,INQ-202507286-002,2027-11-05 00:00:00,2027-12-04 00:00:00,已发送,84359.000,SALES-002,特别公司不能问题是否新闻质量.
QUO-202507286-003,CUST-CN00009,INQ-202507286-003,2027-11-06 00:00:00,2027-12-05 00:00:00,已发送,39072.000,SALES-004,销售积分国际日期目前.
QUO-202507287-001,CUST-CN00009,INQ-202507287-001,2027-11-07 00:00:00,2027-12-06 00:00:00,已发送,77996.000,SALES-008,标题密码这样音乐首页.
QUO-202507287-002,CUST-CN00004,INQ-202507287-002,2027-11-08 00:00:00,2027-12-07 00:00:00,已发送,22818.000,SALES-002,注意管理阅读出现.
QUO-202507287-003,CUST-CN00017,INQ-202507287-003,2027-11-09 00:00:00,2027-12-08 00:00:00,草稿,51161.000,SALES-001,知道语言时间产品世界的人.
QUO-202507288-001,CUST-CN00017,INQ-202507288-001,2027-11-10 00:00:00,2027-12-09 00:00:00,已发送,51938.000,SALES-003,或者生活技术程序.
QUO-202507288-002,CUST-CN00014,INQ-202507288-002,2027-11-11 00:00:00,2027-12-10 00:00:00,已发送,47922.000,SALES-010,质量看到下载以后当前说明.
QUO-202507288-003,CUST-CN00014,INQ-202507288-003,2027-11-12 00:00:00,2027-12-11 00:00:00,已发送,39928.000,SALES-010,现在看到认为操作电脑一样.
QUO-202507289-001,CUST-CN00009,INQ-202507289-001,2027-11-13 00:00:00,2027-12-12 00:00:00,已发送,64956.000,SALES-010,可以完全这是系统市场比较标题.
QUO-202507289-002,CUST-CN00010,INQ-202507289-002,2027-11-14 00:00:00,2027-12-13 00:00:00,已发送,38776.000,SALES-002,文件不能处理这里回复.
QUO-202507289-003,CUST-CN00004,INQ-202507289-003,2027-11-15 00:00:00,2027-12-14 00:00:00,已发送,28291.000,SALES-009,功能应用成功投资设备更多合作准备.
QUO-202507290-001,CUST-CN00016,INQ-202507290-001,2027-11-16 00:00:00,2027-12-15 00:00:00,草稿,45492.000,SALES-007,公司行业其中设备.
QUO-202507290-002,CUST-CN00006,INQ-202507290-002,2027-11-17 00:00:00,2027-12-16 00:00:00,已发送,66686.000,SALES-003,你的阅读以后这样成为数据.
QUO-202507290-003,CUST-CN00006,INQ-202507290-003,2027-11-18 00:00:00,2027-12-17 00:00:00,草稿,24514.000,SALES-008,对于回复这样实现出来.
QUO-202507291-001,CUST-CN00001,INQ-202507291-001,2027-11-19 00:00:00,2027-12-18 00:00:00,已发送,83995.000,SALES-006,不能工程类别实现学生注册发现.
QUO-202507291-002,CUST-CN00008,INQ-202507291-002,2027-11-20 00:00:00,2027-12-19 00:00:00,已发送,83845.000,SALES-008,你的当前法律精华不是准备比较日本.
QUO-202507291-003,CUST-CN00001,INQ-202507291-003,2027-11-21 00:00:00,2027-12-20 00:00:00,已发送,37755.000,SALES-007,客户两个中文作品.
QUO-202507292-001,CUST-CN00016,INQ-202507292-001,2027-11-22 00:00:00,2027-12-21 00:00:00,已发送,57045.000,SALES-004,或者相关中国不同图片当然.
QUO-202507292-002,CUST-CN00019,INQ-202507292-002,2027-11-23 00:00:00,2027-12-22 00:00:00,草稿,63836.000,SALES-003,作为文化运行服务更多简介我们.
QUO-202507292-003,CUST-CN00003,INQ-202507292-003,2027-11-24 00:00:00,2027-12-23 00:00:00,已发送,73696.000,SALES-006,系统生产正在环境.
QUO-202507293-001,CUST-CN00012,INQ-202507293-001,2027-11-25 00:00:00,2027-12-24 00:00:00,已发送,25879.000,SALES-005,文件一些一起数据文章一个.
QUO-202507293-002,CUST-CN00020,INQ-202507293-002,2027-11-26 00:00:00,2027-12-25 00:00:00,已发送,62819.000,SALES-002,服务喜欢责任最后报告.
QUO-202507293-003,CUST-CN00006,INQ-202507293-003,2027-11-27 00:00:00,2027-12-26 00:00:00,已发送,85913.000,SALES-001,用户显示事情主题客户一下一样.
QUO-202507294-001,CUST-CN00006,INQ-202507294-001,2027-11-28 00:00:00,2027-12-27 00:00:00,草稿,82229.000,SALES-001,作为两个因为只是.
QUO-202507294-002,CUST-CN00002,INQ-202507294-002,2027-11-29 00:00:00,2027-12-28 00:00:00,草稿,22717.000,SALES-001,我的地址但是开始投资中心网络.
QUO-202507294-003,CUST-CN00014,INQ-202507294-003,2027-11-30 00:00:00,2027-12-29 00:00:00,草稿,64265.000,SALES-010,虽然对于国家这样或者.
QUO-202507295-001,CUST-CN00001,INQ-202507295-001,2027-12-01 00:00:00,2027-12-30 00:00:00,已发送,71309.000,SALES-004,注意回复出现帖子.
QUO-202507295-002,CUST-CN00007,INQ-202507295-002,2027-12-02 00:00:00,2027-12-31 00:00:00,已发送,58115.000,SALES-004,市场时候信息不是.
QUO-202507295-003,CUST-CN00016,INQ-202507295-003,2027-12-03 00:00:00,2028-01-01 00:00:00,已发送,80459.000,SALES-007,是否如何无法教育联系.
QUO-202507296-001,CUST-CN00011,INQ-202507296-001,2027-12-04 00:00:00,2028-01-02 00:00:00,已发送,57194.000,SALES-005,包括销售工作部门.
QUO-202507296-002,CUST-CN00015,INQ-202507296-002,2027-12-05 00:00:00,2028-01-03 00:00:00,草稿,40107.000,SALES-002,都是文章当然什么这里空间.
QUO-202507296-003,CUST-CN00006,INQ-202507296-003,2027-12-06 00:00:00,2028-01-04 00:00:00,草稿,16114.000,SALES-002,自己以后这些.
QUO-202507297-001,CUST-CN00004,INQ-202507297-001,2027-12-07 00:00:00,2028-01-05 00:00:00,已发送,43056.000,SALES-007,国内在线部门本站国际阅读.
QUO-202507297-002,CUST-CN00019,INQ-202507297-002,2027-12-08 00:00:00,2028-01-06 00:00:00,草稿,39617.000,SALES-005,有限电脑成为能力.
QUO-202507297-003,CUST-CN00002,INQ-202507297-003,2027-12-09 00:00:00,2028-01-07 00:00:00,已发送,24347.000,SALES-010,也是希望已经状态进入关于.
QUO-202507298-001,CUST-CN00011,INQ-202507298-001,2027-12-10 00:00:00,2028-01-08 00:00:00,已发送,16430.000,SALES-010,使用生活行业男人.
QUO-202507298-002,CUST-CN00017,INQ-202507298-002,2027-12-11 00:00:00,2028-01-09 00:00:00,已发送,58630.000,SALES-007,密码密码使用知道简介安全城市欢迎.
QUO-202507298-003,CUST-CN00013,INQ-202507298-003,2027-12-12 00:00:00,2028-01-10 00:00:00,草稿,85863.000,SALES-002,介绍需要公司.
QUO-202507299-001,CUST-CN00005,INQ-202507299-001,2027-12-13 00:00:00,2028-01-11 00:00:00,已发送,85815.000,SALES-005,文化方式管理今年更多不过广告.
QUO-202507299-002,CUST-CN00003,INQ-202507299-002,2027-12-14 00:00:00,2028-01-12 00:00:00,草稿,82559.000,SALES-001,市场管理详细电影简介.
QUO-202507299-003,CUST-CN00005,INQ-202507299-003,2027-12-15 00:00:00,2028-01-13 00:00:00,草稿,41198.000,SALES-003,不会电脑中心有限本站销售广告关系.
QUO-202507300-001,CUST-CN00014,INQ-202507300-001,2027-12-16 00:00:00,2028-01-14 00:00:00,已发送,80929.000,SALES-005,两个参加这里工程经济具有.
QUO-202507300-002,CUST-CN00010,INQ-202507300-002,2027-12-17 00:00:00,2028-01-15 00:00:00,已发送,19471.000,SALES-006,一种电影作者很多需要显示.
QUO-202507300-003,CUST-CN00001,INQ-202507300-003,2027-12-18 00:00:00,2028-01-16 00:00:00,已发送,80752.000,SALES-002,为了系列制作.
QUO-202507301-001,CUST-CN00010,INQ-202507301-001,2027-12-19 00:00:00,2028-01-17 00:00:00,草稿,80397.000,SALES-007,目前成功不会空间觉得这种然后.
QUO-202507301-002,CUST-CN00007,INQ-202507301-002,2027-12-20 00:00:00,2028-01-18 00:00:00,已发送,58837.000,SALES-008,回复系统任何记者.
QUO-202507301-003,CUST-CN00017,INQ-202507301-003,2027-12-21 00:00:00,2028-01-19 00:00:00,已发送,70352.000,SALES-006,首页这些日期这些语言.
